id,lemma,pronunciation
2336,αἴνεσις,
2338,αἰνετής,
2341,αἴνη,
2343,αἴνησις,
2345,αἴνιγμα,/aí̯.niŋ.ma/
2346,αἰνιγματίας,
2348,αἰνιγματιστής,
2351,αἰνιγμός,
2353,αἰνικτήρ,
2355,αἰνικτής,
2357,αἴνιξις,
2360,αἰνοβίας,
2364,αἰνογίγας,
2365,αἰνογόνος,
2366,αἰνόδακρυς,
2373,αἰνολέτης,
2375,αἰνολέων,
2377,αἰνολόγος,
2378,αἰνόλυκος,
2382,αἰνόπαρις,
2383,αἰνοπάτηρ,
2385,αἰνοπλήξ,
2388,αἶνος,
2391,αἰνοτάλας,
2392,αἰνοτίταν,
2394,αἰνοτόκεια,
2396,αἰνοτύραννος,
2397,αἰνόφρων,
2398,αἰνόφυτα,
2401,αἴξ,/aí̯ks/
2402,ἄϊξ,
2403,ἀί̈ξασκε,
2406,Αἰολεύς,/ai̯.o.leú̯s/
2408,αἰόλησις,
2409,αἰολίας,
2411,αἰόλισμα,
2415,αἰολοβρόντης,
2416,αἰολόδακρυς,
2417,αἰολοδείκτης,
2420,αἰολοθώρηξ,
2421,αἰολόμητις,
2422,αἰολομίτρης,
2427,αἰολόπους,
2429,αἰολοπτέρυξ,
2433,αἰολόφοιτος,
2436,αἰολοχαίτης,
2437,αἰολόχρως,
2439,αἰόνημα,
2440,αἰόνησις,
2441,ἀί̈ος,
2442,ἀϊπάρθενος,
2447,αἰπολή,
2449,αἰπόλιον,
2450,αἴπολος,
2451,αἶπος,
2454,αἰπυκέρως,
2456,αἰπυμήτης,
2461,αἶρα,
2462,αἱρέσια,/hai̯.ré.si.a/
2464,αἱρεσιάρχης,
2467,αἵρεσις,/haí̯.re.sis/
2468,αἱρεσιώτης,/hai̯.re.si.ɔ̌ː.tɛːs/
2470,αἱρετής,
2473,αἱρετίς,
2474,αἱρετιστής,
2477,αἱρησιτείχης,
2480,αἰρόπινον,
2481,ἄιρος,
2484,Αἶσα,
2485,αἴσακος,
2486,αἰσάλων,
2488,αἴσθημα,
2489,αἰσθησίη,
2490,αἴσθησις,/aí̯s.tʰɛː.sis/
2491,αἰσθητήριον,
2492,αἰσθητής,
2497,αἰσιμία,
2498,αἰσιμνάτας,
2501,αἰσιομήτης,
2505,αἶσις,
2510,ἀϊστοσύνη,
2512,ἀί̈στωρ,
2514,αἰσυητήρ,
2518,αἰσυμνητεία,
2519,αἰσυμνητήρ,
2520,αἰσυμνήτης,
2521,αἰσυμνητύς,
2522,αἰσύμνιον,
2525,αἶσχος,/ái̯s.kʰos/
2528,αἰσχρόγελως,
2529,αἰσχροδιδάκτης,
2533,αἰσχροκέρδεια,
2536,αἰσχροκερδία,
2538,αἰσχρολογία,
2540,αἰσχρολοιχός,
2541,αἰσχρόμητις,
2545,αἰσχροποιί̈α,
2551,αἰσχρορρημοσύνη,
2554,αἰσχροσεμνία,
2555,αἰσχρότης,
2557,αἰσχρουργία,
2560,αἰσχυνετάι,
2561,αἰσχύνη,/ai̯s.kʰy̌ː.nɛː/
2562,αἰσχυνομένη,
2565,αἰσχυντηλία,
2567,αἰσχυντήρ,
2574,ἀί̈τας,
2575,αἴτε,
2577,αἴτημα,
2581,αἴτησις,
2583,αἰτητής,
2586,αἰτία,/ai̯.tí.aː/
2588,αἰτίαμα,
2590,αἰτίασις,
2597,αἰτιολογία,
2601,αἰτίωμα,
2603,αἰτίωσις,
2605,αἰτρία,
2606,Αἰτωλάρχης,
2607,Αἰτωλία,/ai̯.tɔː.lí.aː/
2608,αἰτώλιος,
2611,αἰχμάεις,
2613,αἰχμαλωσία,
2617,αἰχμαλωτίς,
2618,αἰχμαλωτισμός,
2619,αἰχμαλωτιστής,
2621,αἰχμή,/ai̯kʰ.mɛ̌ː/
2623,αἰχμητά,
2624,αἰχμητήρ,
2626,αἰχμητής,
2634,ἀϊών,
2635,αἰών,/ai̯.ɔ̌ːn/
2638,αἰωνιότης,
2639,αἰώνισμα,
2641,αἰωνοπολοκράτωρ,
2643,αἰώρα,
2644,αἰώρημα,
2645,αἰώρησις,
2649,Ἀκαδήμεια,
2651,ἀκαθαρσία,
2656,ἀκαθήκουσα,
2660,ἄκαινα,
2664,ἀκαιρία,
2668,ἀκαιρολογία,
2670,ἀκαιροπαρρησία,
2671,ἀκαιροπαρρησιαστής,
2673,ἀκακαλίς,
2674,ἀκάκης,
2675,ἀκακήσιος,
2677,ἀκακία,
2678,ἀκακία,
2688,ἀκαλανθίς,
2689,ἀκαλαρρείτης,
2691,ἀκαλήφη,/a.ka.lɛ̌ː.pʰɛː/
2698,ἀκαμαντολόγχας,
2699,ἀκαμαντομάχας,
2700,ἀκαμαντόπους,
2701,ἀκαμαντορόας,
2702,ἀκαμαντοχάρμας,
2708,ἀκαμπία,
2710,ἀκάμπιον,
2711,ἀκαμπτόπους,
2713,ἀκαμψία,
2714,ἄκαν,
2715,ἄκανθα,/á.kan.tʰa/
2716,ἀκανθέα,
2717,ἀκανθεών,
2719,ἀκανθηλή,
2721,ἀκανθίας,
2724,ἀκάνθιον,
2725,ἀκανθίς,
2726,ἀκανθίων,
2727,ἀκανθοβάτης,
2729,ἀκανθολάβος,
2733,ἀκανθοπλήξ,
2734,ἄκανθος,/á.kan.tʰos/
2736,ἀκανθοφάγος,
2741,ἀκανθόχοιρος,
2742,ἀκανθυλλίς,
2744,ἀκανθών,
2747,ἀκάνιον,
2748,ἄκανος,
2759,ἀκαρί,
2761,ἀκαρνάν,
2763,ἀκαρπία,
2773,ἄκαστος,
2774,ἀκάτα,
2797,ἀκαταλληλία,
2799,Ἀκάταλλος,
2816,ἀκαταπληξία,
2830,ἀκαταστασία,
2838,ἀκατασχεσία,
2847,ἀκαταχρημάτιστος,
2856,ἀκάτιον,
2857,ἀκατίς,
2861,ἄκατος,
2867,ἀκαύστωσις,
2874,ἀκέανος,
2876,ἀκειόμενος,
2877,ἀκειρεκόμης,
2885,ἀκεντρότης,
2890,ἀκεραιοσύνη,
2891,ἀκεραιότης,
2892,ἀκεραιοφανής,
2897,ἀκέρδεια,
2901,ἀκερματία,
2902,ἀκερμία,
2904,ἀκερσεκόμης,
2906,ἄκερως,
2907,ἀκερωσύνη,
2909,ἀκεσίμβροτος,
2912,ἄκεσις,
2913,ἄκεσμα,
2915,ἀκεσμός,
2918,ἀκεστήρ,
2919,ἀκεστήριον,
2921,ἀκεστής,
2922,ἀκεστίδες,
2924,ἀκεστορία,
2925,ἀκεστορίς,
2927,ἄκεστρα,
2928,ἀκέστρια,
2929,ἀκεστρίς,
2930,ἄκεστρον,
2931,ἀκέστωρ,
2932,ἀκεσφορία,
2936,ἀκέω,
2939,ἀκή,
2940,ἀκή,
2941,ἀκή,
2942,ἀκήδεια,
2947,ἀκηδία,
2948,ἀκηδιαστής,
2952,ἄκημα,
2955,ἀκηρασία,
2960,ἄκηρος,
2964,ἀκηχέδαται,
2965,ἀκηχεδών,
2968,ἀκίδιον,
2972,ἀκιδωτόν,
2973,ἀκίθαρις,
2974,ἄκικυς,
2975,ἀκίναγμα,
2976,ἀκινάκης,
2979,ἀκινδυνότης,
2982,ἀκινησία,/a.ki.nɛː.sí.aː/
2991,ἀκίς,/a.kís/
2992,ἀκίσκλη,
2994,ἀκίων,
2996,ἀκκισμός,
2998,ἀκκιπήσιος,
2999,ἀκκόρ,
3000,ἀκκώ,
3005,ἀκλεί̈α,
3009,ἀκληδονίστως,
3013,ἀκλήρημα,
3014,ἀκληρία,
3020,ἄκλῃστος,
3024,ἀκλισία,
3028,ἀκλοπεία,
3033,ἄκλων,
3035,ἀκμάδιον,
3038,ἀκμαστής,
3040,ἀκμή,/ak.mɛ̌ː/
3044,ἀκμής,
3047,ἀκμοθέτης,
3048,ἄκμθετον,
3049,ἀκμόνιον,
3050,ἄκμων,/ák.mɔːn/
3051,ἄκναμπτος,
3054,ἄκνηστις,
3055,ἄκνηστον,
3058,ἀκοαστῆρες,
3059,ἀκοή,/a.ko.ɛ̌ː/
3060,ἀκοί̈διον,
3068,ἀκοινωνησία,
3070,ἀκοινωνία,
3071,ἀκοίτης,
3075,ἀκολασία,
3077,ἀκολάστασμα,
3078,ἀκολάστημα,
3079,ἀκολαστία,
3086,ἄκολος,
3088,ἀκολούθησις,
3091,ἀκολουθία,
3092,ἀκολουθίσκος,
3105,ἄκονδος,
3107,ἀκόνη,
3108,ἀκόνησις,
3109,ἀκονητής,
3111,ἀκονίας,
3113,ἀκόνιον,
3116,ἀκόνιτον,/a.kó.niː.ton/
3118,ἄκονος,
3120,ἀκοντίας,
3122,ἀκοντίλος,
3123,ἀκόντιον,
3124,ἀκοντισία,
3125,ἀκόντισις,
3126,ἀκόντισμα,
3127,ἀκοντισμός,
3128,ἀκοντιστήρ,
3129,ἀκοντιστήριον,
3130,ἀκοντιστής,
3132,ἀκοντιστύς,
3139,ἀκοπία,
3150,ἀκορία,
3151,ἀκορίτης,
3152,ἄκορνα,
3153,ἄκορον,/á.ko.ron/
3154,ἄκορος,/á.ko.ros/
3157,ἄκος,
3162,ἀκοσμία,
3166,ἀκοστή,
3169,ἀκουή,
3174,ἀκουσία,
3178,ἀκούσιος,
3179,ἀκουσιότης,
3180,ἄκουσις,
3181,ἄκουσμα,
3183,ἀκουσμάτιον,
3185,ἀκουστήριον,
3186,ἀκουστής,
3191,ἄκρα,/á.kraː/
3192,ἀκράαντος,
3200,ἀκραιφνότης,
3202,ἀκραξόνιον,
3203,ἀκρασία,
3204,ἀκρασία,
3205,ἀκρασίων,
3207,ἀκρατάριον,
3208,ἀκράτεια,/a.krá.teː.a/
3213,ἀκρατησία,
3216,ἀκρατία,
3218,ἀκράτισμα,
3219,ἀκρατισμός,
3221,ἀκρατοκώθων,
3222,ἀκρατοποσία,
3224,ἀκρατοπότης,
3227,ἀκρατότης,
3228,ἀκρατοφόρος,
3229,ἀκρατόφρων,
3230,ἀκράτωρ,
3232,ἀκραχολία,
3234,ἄκρεα,
3237,ἀκρεμών,/a.kre.mɔ̌ːn/
3240,ἀκρεῶτις,
3241,ἀκρήβης,
3244,ἄκρητος,
3246,ἀκρία,
3247,ἄκρια,
3249,ἀκρίβασμα,
3250,ἀκριβασμός,
3251,ἀκριβαστής,
3252,ἀκρίβεια,
3258,ἀκριβολογία,
3260,ἀκριβοψηφία,
3262,ἀκρίβωμα,
3263,ἀκρίβωσις,
3265,ἀκρίδιον,
3266,ἀκριδοθήρα,
3271,ἄκρις,
3272,ἀκρίς,
3273,ἀκρισία,
3274,ἀκρίσχιον,
3278,ἀκριτόδακρυς,
3280,ἀκριτομυθία,
3288,ἀκρόαμα,/a.kró.aː.ma/
3291,ἀκρόασις,
3293,ἀκροατήριον,
3294,ἀκροατής,
3299,ἀκρόβασις,
3301,ἀκροβάτης,
3306,ἀκροβελίς,
3310,ἀκροβόλη,
3312,ἀκροβολία,
3313,ἀκροβόλισις,
3314,ἀκροβόλισμα,
3315,ἀκροβολισμός,
3316,ἀκροβολιστής,
3319,ἀκροβύθιον,
3321,ἀκροβυστία,/a.kro.bys.tí.aː/
3323,ἀκρογείσιον,
3328,ἀκρόδρυα,
3330,ἀκροζύγια,
3337,ἀκροθίνιον,
3338,ἀκροθώραξ,
3341,ἀκροκέραια,
3342,ἀκροκιόνιον,
3343,ἀκρόκλαδος,
3345,ἀκροκόμης,
3347,ἀκροκόρινθος,
3348,ἀκροκόρυμβοι,
3350,ἀκροκώλιον,
3351,ἀκρόλειον,
3354,ἀκρολίπαρος,
3356,ἀκρολοφία,
3357,ἀκρολοφίτης,
3362,ἀκρομάσθιον,
3365,ἀκρομέτωπος,
3367,ἀκρομφάλιον,
3368,ἄκρον,/á.kron/
3375,ἀκρονυχία,
3378,ἀκροξιφίς,
3389,ἀκροπόδιον,
3391,ἀκρόπολις,/a.kró.po.lis/
3395,ἀκροποσθία,
3396,ἀκροπότης,
3398,ἀκρόπους,
3399,ἀκρόπρῳρον,
3400,ἀκρόπτερον,
3401,ἀκρόπτολις,
3402,ἄκροπτυξ,
3404,ἀκρορρίνιον,
3405,ἀκρορρύμιον,
3409,ἀκροσκιρία,
3411,ἀκροσπάθια,
3412,ἀκρόσπελλος,
3414,ἀκροστήθιον,
3415,ἀκροστιχίς,
3416,ἀκροστόλιον,
3417,ἀκροστόμιον,
3419,ἀκρόσφυρα,
3421,ἀκροτελεύτιον,
3424,ἀκρότης,
3430,ἀκρουρανία,
3431,ἀκρουροβόρη,
3437,ἀκροφύλαξ,
3438,ἀκρόφυλλον,
3440,ἀκροφύσιον,
3441,ἀκροχάλιξ,
3443,ἀκροχειρία,
3445,ἀκροχείριον,
3446,ἀκροχείρισις,
3447,ἀκροχειρισμός,
3448,ἀκρόχειρον,
3449,ἀκροχερσίτης,
3450,ἀκροχηνίσκοι,
3452,ἀκροχολέω,
3457,ἀκρωλένιον,
3458,ἀκρωμία,
3459,ἀκρωμίς,
3460,ἄκρων,
3461,ἀκρωνία,
3462,ἀκρωνυχία,
3464,ἀκρώρεια,
3465,ἀκρωρεῖται,
3466,ἀκρωρία,
3468,ἀκρωτηρίασμα,
3469,ἀκρωτηριασμός,
3470,ἀκρωτήριον,
3473,ἀκταία,
3477,ἀκτέα,
3482,ἀκτέος,
3486,ἀκτή,
3487,ἀκτή,
3488,ἀκτῆ,
3489,ἀκτημοσύνη,
3491,ἀκτήν,
3492,ἀκτηρίς,
3494,ἀκτινείδωλον,
3495,ἀκτίνη,
3498,ἀκτινοβολία,
3500,ἀκτινογραφία,
3502,ἀκτινοκράτωρ,
3505,ἀκτινοχαῖτις,
3508,ἄκτιον,
3510,ἀκτίς,/aːk.tǐːs/
3511,ἀκτίτης,
3514,ἄκτωρ,
3515,ἀκτωρέω,
3518,ἀκυητήριον,
3524,ἄκυλος,
3529,ἀκύμων,
3531,ἄκυνον,
3533,ἀκυρία,
3535,ἀκυρολεξία,
3538,ἀκυρολογία,
3540,ἀκυρότης,
3542,ἀκυροωσία,
3543,ἀκυρόωσις,
3547,ἀκωκή,
3553,ἄκων,
3554,ἄκων,
3556,ἄλαβα,
3558,ἀλαβάρχης,
3559,ἀλαβαρχία,
3560,ἀλαβάστιον,
3561,ἀλάβαστος,
3562,ἀλαβαστρίνη,
3564,ἀλαβάστριον,
3565,ἀλαβαστρίτης,
3567,ἀλάβαστρος,
3569,ἀλαβαστρών,
3570,ἀλάβη,
3571,ἀλάβης,
3574,ἁλάδρομος,
3575,ἀλαζονεία,
3576,ἀλαζόνευμα,
3580,ἀλαζονοχαυνοφλύαρος,
3581,ἀλαζοσύνη,
3582,ἀλαζών,/a.laːz.dɔ̌ːn/
3583,ἀλάθεια,
3584,ἀλαθείς,
3585,ἀλάθητος,
3588,ἀλαλαγή,
3589,ἀλάλαγμα,
3590,ἀλαλαγμός,
3593,ἀλαλατός,
3595,ἀλαλή,
3598,ἀλαλητός,
3599,ἀλαλία,
3601,Ἀλαλκομενηί̈ς,
3602,Ἀλαλκομενεύς,
3603,Ἀλαλκομένιος,
3604,Ἀλαλκτήριον,
3606,ἀλάλυγξ,
3610,ἀλαμπία,
3613,ἀλαοσκοπιά,
3616,ἀλαπαδνοσύνη,
3618,ἅλας,(1 CE Egyptian) IPA: /ˈ(h)a.las/
3619,ἀλαστορία,
3622,ἀλάστωρ,
3623,ἀλάτας,
3625,ἁλατικόν,
3627,ἁλάτιον,
3628,ἅλατο,
3629,ἁλατοπωλία,
3630,ἀλαῶπις,
3632,ἀλαωτύς,
3633,ἀλβάριος,
3638,ἀλγηδών,
3639,ἄλγημα,
3641,ἄλγησις,
3644,ἀλγίων,
3645,ἄλγος,/ál.ɡos/
3646,ἄλγυνσις,
3647,ἀλγυντήρ,
3650,ἄλδη,
3652,ἀλδήμιος,
3656,ἀλέα,
3658,ἀλεάζω,
3659,ἁλεαί,
3663,ἀλέασθαι,
3670,ἁλεεύς,
3672,ἄλεθρα,
3673,ἀλεία,
3674,ἁλεία,
3676,ἀλείατα,
3677,ἄλειμμα,
3678,ἀλειμμάτιον,
3681,ἀλειπτήρ,
3682,ἀλειπτήριον,
3683,ἀλείπτης,
3687,ἀλείπτρια,
3688,ἄλειπτρον,
3689,ἀλείς,
3690,ἄλεισον,
3691,ἀλειτεία,
3692,ἀλείτης,
3693,ἀλειτουργησία,
3695,ἄλειφα,
3696,ἄλειφαρ,/á.leː.pʰar/
3697,ἀλειφάς,
3699,ἀλειφεύς,
3702,ἄλειψις,
3705,ἀλεκτοριδεύς,
3706,ἀλεκτόριον,
3707,ἀλεκτορίς,
3708,ἀλεκτορίσκος,
3709,ἀλέκτορον,
3710,ἀλεκτοροφωνία,
3713,ἀλεκτρύαινα,
3715,ἀλεκτρυόνιλον,
3716,ἀλεκτρυονίς,
3717,ἀλεκτρυονοπώλης,
3718,ἀλεκτρυονοτρόφος,
3720,ἀλεκτρυοπώλιον,
3721,ἀλεκτρυών,/a.lek.try.ɔ̌ːn/
3723,ἀλέκτωρ,
3725,ἁλέλαιον,
3726,ἀλέματος,
3727,ἄλεν,
3730,Ἀλεξανδριστής,
3731,Ἀλεξανδροκόλαξ,
3734,ἀλεξανέμας,
3736,ἀλέξημα,
3737,ἀλεξήνωρ,
3738,ἀλέξησις,
3739,ἀλεξήτειρα,
3742,ἀλεξήτωρ,
3743,ἀλεξιάρη,
3747,ἀλεξίκηπος,
3751,ἀλέξιον,
3757,ἁλεότης,
3761,ἀλέρα,
3762,ἄλεσις,
3763,ἄλεσμα,
3764,ἀλεσμός,
3765,ἀλεσούριος,
3767,ἄλεστρον,
3768,ἀλέτης,
3770,ἀλετός,
3772,ἀλετρίβανος,
3773,ἀλετρίς,
3774,ἀλετροπόδιον,
3775,ἀλετών,
3779,ἀλευροδοῦντες,
3780,ἀλευρόκλεψ,
3781,ἀλευρομαντεῖον,
3782,ἀλευρόμαντις,
3783,ἄλευρον,
3784,ἄλευρον,
3786,ἀλευροποιί̈α,
3787,ἄλευρος,
3788,ἀλευρόττησις,
3792,ἀλέω,
3793,ἀλέω,
3794,ἀλεωρή,
3795,ἄλη,
3796,ἁλή,
3799,ἀλήθεια,/a.lɛ̌ː.tʰeː.a/
3800,ἀλήθευσις,
3801,ἀληθευτής,
3807,ἀληθινολογία,
3811,Ἀληθιών,
3813,ἀληθόμαντις,
3817,ἀληθοσύνη,
3818,ἀληθότης,
3821,Ἀλήιον,
3822,ἀλή̔ιον,
3825,ἀλημοσύνη,
3826,ἀλήμων,
3828,ἀλήπεδον,
3832,ἀλησία,
3833,ἄλησις,
3837,ἀλητεία,
3839,ἀλητήρ,
3843,ἄλητον,
3844,ἀλητός,
3846,ἀλητύς,
3847,ἀήτωρ,
3848,ἀλθαία,
3850,ἄλθεξις,
3851,ἀλθεστήρια,
3852,ἀλθεύς,
3855,ἀλθίσκον,
3856,ἄλθος,
3857,ἁλία,
3858,ἁλία,
3859,ἁλιάδης,
3860,ἁλιαδίτης,
3861,ἁλιάετος,/ha.li.ǎː.e.tos/
3863,ἁλιαία,
3864,Ἁλιαῖος,
3867,ἁλιάς,
3868,ἅλιας,
3869,ἁλίασμα,
3870,ἀλίασσις,
3871,ἁλιαστάς,
3873,ἀλιβάνωτος,
3875,ἀλίβας,
3893,ἁλιεία,
3894,Ἁλιεῖα,
3896,ἁλιεινὴ,
3900,ἁλίευμα,
3901,ἁλιεύς,
3902,ἁλιευτής,
3906,ἁλίζω,
3911,ἁλιήτωρ,
3913,ἀλίθιος,
3916,ἁλικάκαβον,
3917,Ἁλικαρνασσός,/ha.li.kar.naːs.sós/
3918,ἁλικία,
3921,ἁλικνήμις,
3922,ἁλίκρας,
3923,ἁλικρείων,
3924,ἁλικρήπις,
3928,ἀλικύρκης,
3929,ἁλιμέδων,
3930,ἀλιμενία,
3932,ἀλιμενότης,
3933,ἀλιμενώτης,
3934,ἁλίμικτος,
3935,ἁλιμοκτόνον,
3940,ἁλιναιέτης,
3941,ἀλίνδα,
3943,ἀλινδήθρα,
3944,ἀλίνδησις,
3945,ἁλινήκτειρα,
3948,ἇλιξ,
3949,ἁλιονείκης,
3952,ἅλιος,
3954,Ἁλιοτρόπιος,
3959,ἁλίπεδον,
3963,ἁλιπλανία,
3965,ἁλιπλεύμων,
3967,ἁλιπλήξ,
3972,ἄλιππα,
3975,ἁλιρραίστης,
3983,ἁλίς,
3984,ἀλίσβη,
3986,ἀλίσγημα,
3988,ἄλισμα,/á.liz.ma/
3991,ἁλισμός,
3995,ἄλιστος,
3997,ἀλίστρα,
3999,ἁλίσχοινος,
4004,ἀλίτημα,
4006,ἀλιτημοσύνη,
4011,ἀλίτης,
4013,ἀλιτόμηνος,
4014,ἀλιτόξενος,
4015,ἀλιτοφροσύνη,
4019,ἀλιτρία,
4023,ἀλιτροσύνη,
4028,ἁλίτυρος,
4030,αἱλιφθορία,
4032,αἱλίφλοιος,
4033,αἱλιφροσύνη,
4034,ἀλιχευτρίς,
4036,ἄλιψ,
4038,ἀλκαία,
4041,ἄλκαρ,
4042,ἀλκᾶς,
4043,ἀλκή,
4044,ἄλκη,
4046,ἀλκηστής,
4048,ἀλκιβιάδειον,
4049,ἀλκιβιάδες,
4050,ἀλκίβιος,
4056,ἀλκτήρ,
4058,ἀλκτήριον,
4059,ἀλκυόνειον,
4061,ἀλκυονίς,
4062,ἀλκυών,/al.ky.ɔ̌ːn/
4065,ἀλλαγή,
4066,ἄλλαγμα,
4067,ἀλλαγμός,
4068,ἀλλαθεάς,
4069,ἀλλακτέον,
4072,ἀλλανής,
4073,ἀλλάντιον,
4075,ἀλλαντοποιός,
4077,ἀλλαντοπώλης,
4079,ἀλλάξιμα,
4080,ἄλλαξις,
4081,ἀλλᾶς,
4084,ἀλλαχῆ,
4090,ἄλλεγον,
4091,ἀλλεπαλληλία,
4094,ἀλλ',
4096,ἀλληγορία,/al.lɛː.ɡo.rí.aː/
4102,ἀλληλαϝεμία,
4103,ἀλληλεγγύη,
4107,ἀλληλογραφία,
4109,ἀλληλοκληρονομία,
4111,ἀλληλοκτονία,
4113,ἀλληλομανδάτορες,
4114,ἀλληλομαχία,
4116,ἀλληλοπάθεια,
4118,ἀλληλοτυπία,
4120,ἀλληλουχία,
4123,ἀλληλοφαγία,
4125,ἀλληλοφθονία,
4126,ἀλληλοφθορία,
4130,ἀλληλοφονία,
4136,ἄλλιξ,
4141,ἀλλογλωσσία,
4145,ἀλλογνώς,
4148,ἀλλοδημία,
4151,ἀλλοδοξία,
4154,ἀλλοεθνία,
4159,ἀλλοινία,
4166,ἀλλοιότης,
4168,ἀλλοιότροπος,
4173,ἀλλοίωμα,
4175,ἀλλοίωσις,
4178,ἀλλοκοτία,
4183,ἀλλοπάθεια,
4185,ἀλλοπίας,
4187,ἀλλοπολία,
4188,ἀλλοπρόσαλλος,
4190,ἆλλος,
4194,ἀλλότης,
4198,ἀλλοτριοεπίσκοπος,
4200,ἀλλοτριολογία,
4204,ἀλλοτριοπραγία,
4206,ἀλλοτριοπραγμοσύνη,
4209,ἀλλοτριότης,
4211,ἀλλοτριοφαγία,
4214,ἀλλοτριόχρως,
4217,ἀλλοτρίωσις,
4224,ἀλλοφρήτωρ,
4226,ἀλλοφροσύνη,
4227,ἀλλόφρων,
4230,ἀλλοφυλία,
4231,ἀλλοφυλισμός,
4233,ἀλλοφωνία,
4236,ἀλλόχροια,
4239,ἀλλύεσκε,
4240,ἄλλυι,
4241,ἀλλύτας,
4243,ἀλλώνιος,
